Date,Adj Close,Close,High,Low,Open,Volume
2009-09-15 00:00:00+00:00,1326.63147,1500,1509,1464,1479.599976,600510
2009-09-16 00:00:00+00:00,1341.932007,1517.300049,1530,1495.150024,1500,671108
2009-09-17 00:00:00+00:00,1379.652588,1559.949951,1576.449951,1521.400024,1523.5,1076504
2009-09-18 00:00:00+00:00,1449.831299,1639.300049,1650,1540.199951,1560,1661428
2009-09-22 00:00:00+00:00,1466.237427,1657.849976,1688,1639.900024,1648.599976,619688
2009-09-23 00:00:00+00:00,1463.009155,1654.199951,1674.5,1642,1659.800049,494508
2009-09-24 00:00:00+00:00,1446.204956,1635.199951,1656,1612,1645,663238
2009-09-25 00:00:00+00:00,1448.593018,1637.900024,1674,1618.699951,1625,548328
2009-09-29 00:00:00+00:00,1449.0354,1638.400024,1668,1621,1648,683689
2009-09-30 00:00:00+00:00,1504.753906,1701.400024,1737.300049,1629,1642,798362
2009-10-01 00:00:00+00:00,1464.557007,1655.949951,1715,1647.599976,1715,704599
2009-10-05 00:00:00+00:00,1412.4646,1597.050049,1647,1587.599976,1647,766877
2009-10-06 00:00:00+00:00,1414.4104,1599.25,1628.949951,1577.199951,1619,895966
2009-10-07 00:00:00+00:00,1362.539063,1540.599976,1614.5,1533.099976,1609.800049,1441965
2009-10-08 00:00:00+00:00,1336.138916,1510.75,1560,1505,1550,2200461
2009-10-09 00:00:00+00:00,1309.208618,1480.300049,1524.849976,1471.349976,1518.099976,1152078
2009-10-12 00:00:00+00:00,1340.472656,1515.650024,1529.900024,1481,1489,1137216
2009-10-13 00:00:00+00:00,1340.472656,1515.650024,1515.650024,1515.650024,1515.650024,0
2009-10-14 00:00:00+00:00,1343.966064,1519.599976,1549,1512,1527.199951,1068818
2009-10-15 00:00:00+00:00,1349.670776,1526.050049,1548,1512.199951,1531.099976,601444
2009-10-16 00:00:00+00:00,1340.030518,1515.150024,1553.900024,1509.5,1529,662633
2009-10-20 00:00:00+00:00,1369.746948,1548.75,1567.800049,1515,1527.5,832580
2009-10-21 00:00:00+00:00,1332.999146,1507.199951,1558.900024,1495.300049,1550,485369
2009-10-22 00:00:00+00:00,1318.760132,1491.099976,1514.400024,1462.199951,1501,1079433
2009-10-23 00:00:00+00:00,1343.258667,1518.800049,1535.900024,1495,1500,821446
2009-10-26 00:00:00+00:00,1342.153076,1517.550049,1550,1496.349976,1522,880439
2009-10-27 00:00:00+00:00,1308.103027,1479.050049,1528.5,1465.349976,1500,572325
2009-10-28 00:00:00+00:00,1251.809448,1415.400024,1479.900024,1405.599976,1475,804616
2009-10-29 00:00:00+00:00,1219.749023,1379.150024,1413.900024,1368,1400,1393710
2009-10-30 00:00:00+00:00,1241.108032,1403.300049,1445.900024,1376.599976,1423.900024,1057456
2009-11-03 00:00:00+00:00,1262.776489,1427.800049,1436.849976,1396,1403,1116648
2009-11-04 00:00:00+00:00,1293.288818,1462.300049,1470,1416.099976,1434.800049,581771
2009-11-05 00:00:00+00:00,1313.984375,1485.699951,1493.849976,1416.099976,1459,786363
2009-11-06 00:00:00+00:00,1301.204346,1471.25,1519,1461.099976,1503,754054
2009-11-09 00:00:00+00:00,1312.702026,1484.25,1493.800049,1447.099976,1473,661927
2009-11-10 00:00:00+00:00,1278.474731,1445.550049,1501,1438.5,1495.099976,895514
2009-11-11 00:00:00+00:00,1283.692749,1451.449951,1462,1418,1435.349976,1103314
2009-11-12 00:00:00+00:00,1258.619629,1423.099976,1479.849976,1416,1460,1257254
2009-11-13 00:00:00+00:00,1307.483887,1478.349976,1484.449951,1390,1423,1197470
2009-11-16 00:00:00+00:00,1378.237427,1558.349976,1568,1425,1425,1571350
2009-11-17 00:00:00+00:00,1376.468628,1556.349976,1567.5,1537.099976,1554,1081025
2009-11-18 00:00:00+00:00,1379.033447,1559.25,1575.800049,1521.25,1550,747709
2009-11-19 00:00:00+00:00,1371.338867,1550.550049,1574.599976,1528.099976,1550,906248
2009-11-20 00:00:00+00:00,1364.484985,1542.800049,1549.5,1520.099976,1531.25,711990
2009-11-23 00:00:00+00:00,1379.917847,1560.25,1567.099976,1544.050049,1557.699951,574180
2009-11-24 00:00:00+00:00,1414.764038,1599.650024,1619,1558.5,1558.5,1145376
2009-11-25 00:00:00+00:00,1434.48645,1621.949951,1639,1600,1600.25,745040
2009-11-26 00:00:00+00:00,1396.854736,1579.400024,1635.599976,1560.349976,1620,577689
2009-11-27 00:00:00+00:00,1386.064453,1567.199951,1583.849976,1458.800049,1516,613056
2009-11-30 00:00:00+00:00,1377.353149,1557.349976,1692.300049,1548,1692.300049,338523
2009-12-01 00:00:00+00:00,1403.752686,1587.199951,1607,1565,1565,956327
2009-12-02 00:00:00+00:00,1426.526855,1612.949951,1637.650024,1597,1597,844833
2009-12-03 00:00:00+00:00,1453.10376,1643,1651.900024,1612.400024,1623,745292
2009-12-04 00:00:00+00:00,1407.954224,1591.949951,1635,1583,1631,685680
2009-12-07 00:00:00+00:00,1395.17395,1577.5,1613.599976,1570,1590,326349
2009-12-08 00:00:00+00:00,1387.169922,1568.449951,1591.849976,1563.099976,1577,382303
2009-12-09 00:00:00+00:00,1424.890625,1611.099976,1635.599976,1550,1573,1657099
2009-12-10 00:00:00+00:00,1406.185059,1589.949951,1628.25,1582.5,1615,541050
2009-12-11 00:00:00+00:00,1407.776855,1591.75,1615,1584.099976,1592,529544
2009-12-14 00:00:00+00:00,1423.431274,1609.449951,1625,1586.5,1595,497722
2009-12-15 00:00:00+00:00,1396.368164,1578.849976,1619,1562.25,1619,639343
2009-12-16 00:00:00+00:00,1388.496826,1569.949951,1590.949951,1557.300049,1590.949951,444169
2009-12-17 00:00:00+00:00,1374.787842,1554.449951,1574,1550,1574,311706
2009-12-18 00:00:00+00:00,1369.79126,1548.800049,1560,1534.099976,1540,635325
2009-12-21 00:00:00+00:00,1345.425293,1521.25,1562,1514.75,1553,480999
2009-12-22 00:00:00+00:00,1354.269409,1531.25,1540,1523,1528,230855
2009-12-23 00:00:00+00:00,1378.237427,1558.349976,1564,1534,1534,343060
2009-12-24 00:00:00+00:00,1384.958984,1565.949951,1574,1551.099976,1564.900024,477680
2009-12-29 00:00:00+00:00,1386.020386,1567.150024,1577,1558.900024,1574.900024,366468
2009-12-30 00:00:00+00:00,1388.894897,1570.400024,1573,1555.150024,1567.150024,501393
2009-12-31 00:00:00+00:00,1379.785278,1560.099976,1575.150024,1541.5,1575.150024,664244
2010-01-04 00:00:00+00:00,1372.134888,1551.449951,1586.699951,1546.150024,1565,534231
2010-01-05 00:00:00+00:00,1340.649658,1515.849976,1567.550049,1510,1563.5,1407407
2010-01-06 00:00:00+00:00,1292.713989,1461.650024,1522.800049,1460,1518,1571353
2010-01-07 00:00:00+00:00,1285.329102,1453.300049,1485,1450,1468,901165
2010-01-08 00:00:00+00:00,1267.508057,1433.150024,1463.800049,1421.099976,1459,1294429
2010-01-11 00:00:00+00:00,1286.611694,1454.75,1462.25,1438,1442,478942
2010-01-12 00:00:00+00:00,1274.450562,1441,1462,1435,1454.75,767986
2010-01-13 00:00:00+00:00,1263.616455,1428.75,1449.5,1410.800049,1437,612474
2010-01-14 00:00:00+00:00,1251.322998,1414.849976,1443.25,1411,1439,480493
2010-01-15 00:00:00+00:00,1250.084595,1413.449951,1442.900024,1408.150024,1410,723389
2010-01-18 00:00:00+00:00,1264.146973,1429.349976,1447,1407,1409,916180
2010-01-19 00:00:00+00:00,1255.258667,1419.300049,1450,1413.099976,1435,1009858
2010-01-20 00:00:00+00:00,1289.79541,1458.349976,1465,1421,1428.800049,1376326
2010-01-21 00:00:00+00:00,1284.842651,1452.75,1480,1440,1445,1220211
2010-01-22 00:00:00+00:00,1277.501709,1444.449951,1457,1405,1440,650256
2010-01-25 00:00:00+00:00,1279.049438,1446.199951,1475,1412,1412,851324
2010-01-27 00:00:00+00:00,1211.47998,1369.800049,1447,1350.300049,1431,1180230
2010-01-28 00:00:00+00:00,1218.997437,1378.300049,1399,1362.050049,1377,835498
2010-01-29 00:00:00+00:00,1228.858887,1389.449951,1399,1332,1374.400024,468949
2010-02-01 00:00:00+00:00,1237.26062,1398.949951,1419.699951,1375.25,1389,584347
2010-02-02 00:00:00+00:00,1214.796387,1373.550049,1418.25,1360,1418.25,573306
2010-02-03 00:00:00+00:00,1218.068726,1377.25,1384.900024,1360.199951,1365,594119
2010-02-04 00:00:00+00:00,1207.367432,1365.150024,1385,1355,1370,453970
2010-02-05 00:00:00+00:00,1201.839844,1358.900024,1378.050049,1320.25,1349.5,471270
2010-02-08 00:00:00+00:00,1204.62561,1362.050049,1388.800049,1347.199951,1375.099976,555655
2010-02-09 00:00:00+00:00,1196.400757,1352.75,1374,1342.5,1355,491001
2010-02-10 00:00:00+00:00,1179.729126,1333.900024,1368.599976,1328.25,1355,433681
2010-02-11 00:00:00+00:00,1199.584229,1356.349976,1363.5,1330.099976,1330.099976,289022
2010-02-15 00:00:00+00:00,1181.586426,1336,1368.800049,1330.099976,1364,288768
2010-02-16 00:00:00+00:00,1200.46875,1357.349976,1370.449951,1334,1339.699951,322869
2010-02-17 00:00:00+00:00,1220.721924,1380.25,1386.900024,1365.300049,1369.949951,371999
2010-02-18 00:00:00+00:00,1202.502686,1359.650024,1390,1349,1390,323684
2010-02-19 00:00:00+00:00,1212.541138,1371,1381,1335,1354,399798
2010-02-22 00:00:00+00:00,1226.028809,1386.25,1403,1378.300049,1380,385247
2010-02-23 00:00:00+00:00,1181.365234,1335.75,1389,1317.699951,1369.849976,484780
2010-02-24 00:00:00+00:00,1207.588623,1365.400024,1388.849976,1317.650024,1325,827260
2010-02-25 00:00:00+00:00,1238.10083,1399.900024,1407.900024,1358,1374.199951,794244
2010-02-26 00:00:00+00:00,1291.210327,1459.949951,1490,1375,1398.800049,1711733
2010-03-02 00:00:00+00:00,1318.760132,1491.099976,1501,1462.550049,1472,1321957
2010-03-03 00:00:00+00:00,1305.847656,1476.5,1500.900024,1460.650024,1496,809671
2010-03-04 00:00:00+00:00,1288.734253,1457.150024,1489,1452.099976,1477,413804
2010-03-05 00:00:00+00:00,1288.64563,1457.050049,1474.400024,1447.699951,1467,353414
2010-03-08 00:00:00+00:00,1307.307007,1478.150024,1492.300049,1463,1473.699951,515595
2010-03-09 00:00:00+00:00,1326.189209,1499.5,1509.150024,1471,1480,875543
2010-03-10 00:00:00+00:00,1308.810303,1479.849976,1519.800049,1470,1508,976355
2010-03-11 00:00:00+00:00,1294.969116,1464.199951,1484.949951,1455,1470.050049,554034
2010-03-12 00:00:00+00:00,1294.438477,1463.599976,1487.5,1460,1470,334671
2010-03-15 00:00:00+00:00,1278.961426,1446.099976,1464.800049,1426.150024,1464,445078
2010-03-16 00:00:00+00:00,1290.193237,1458.800049,1462.800049,1436.449951,1459.800049,256298
2010-03-17 00:00:00+00:00,1267.817505,1433.5,1473.75,1428.650024,1465,648678
2010-03-18 00:00:00+00:00,1257.38147,1421.699951,1446,1409,1444,631915
2010-03-19 00:00:00+00:00,1264.103027,1429.300049,1434.300049,1421,1428,286967
2010-03-22 00:00:00+00:00,1235.933838,1397.449951,1423.800049,1391,1420,470482
2010-03-23 00:00:00+00:00,1232.352295,1393.400024,1412.199951,1388,1404.949951,313873
2010-03-25 00:00:00+00:00,1211.789307,1370.150024,1397.849976,1360,1390,656336
2010-03-26 00:00:00+00:00,1235.403198,1396.849976,1413,1368.050049,1372,576501
2010-03-29 00:00:00+00:00,1262.466675,1427.449951,1437.800049,1397.199951,1409.800049,628028
2010-03-30 00:00:00+00:00,1244.954956,1407.650024,1446,1400,1400,354798
2010-03-31 00:00:00+00:00,1254.064697,1417.949951,1423.5,1349,1391.550049,320921
2010-04-01 00:00:00+00:00,1232.131226,1393.150024,1429,1386.25,1425,477130
2010-04-05 00:00:00+00:00,1235.845459,1397.349976,1409,1386.300049,1399.5,409185
2010-04-06 00:00:00+00:00,1217.537964,1376.650024,1410,1373.25,1410,343707
2010-04-07 00:00:00+00:00,1240.754395,1402.900024,1407,1368,1389.699951,634823
2010-04-08 00:00:00+00:00,1224.127075,1384.099976,1412,1247.699951,1247.699951,410233
2010-04-09 00:00:00+00:00,1218.422607,1377.650024,1399,1370.25,1396,441989
2010-04-12 00:00:00+00:00,1213.02771,1371.550049,1408.800049,1363.5,1398,401803
2010-04-13 00:00:00+00:00,1205.731079,1363.300049,1376.800049,1352.800049,1375,309664
2010-04-15 00:00:00+00:00,1198.257568,1354.849976,1378.900024,1350,1371,296630
2010-04-16 00:00:00+00:00,1194.985229,1351.150024,1361.699951,1345,1350.75,220122
2010-04-19 00:00:00+00:00,1178.313965,1332.300049,1352.599976,1324.199951,1352.599976,239032
2010-04-20 00:00:00+00:00,1196.046997,1352.349976,1366.050049,1332,1340,379984
2010-04-21 00:00:00+00:00,1218.245605,1377.449951,1380,1350,1350,314739
2010-04-22 00:00:00+00:00,1219.925903,1379.349976,1399.800049,1364.5,1375,483673
2010-04-23 00:00:00+00:00,1204.006592,1361.349976,1388.699951,1355.050049,1380,268925
2010-04-26 00:00:00+00:00,1179.552368,1333.699951,1385.400024,1327.050049,1370,1940724
2010-04-27 00:00:00+00:00,1134.977295,1283.300049,1335.150024,1280,1329,2351290
2010-04-28 00:00:00+00:00,1123.52417,1270.349976,1287.800049,1255,1275,1214131
2010-04-29 00:00:00+00:00,1140.372314,1289.400024,1294.699951,1272,1273.099976,815734
2010-04-30 00:00:00+00:00,1131.793335,1279.699951,1300,1275.099976,1300,441044
2010-05-03 00:00:00+00:00,1133.341309,1281.449951,1294.25,1263.349976,1275,599874
2010-05-04 00:00:00+00:00,1119.102051,1265.349976,1297.449951,1257.5,1288,457051
2010-05-05 00:00:00+00:00,1134.313843,1282.550049,1290,1233.800049,1247.699951,550720
2010-05-06 00:00:00+00:00,1130.732178,1278.5,1289,1265.25,1284,394583
2010-05-07 00:00:00+00:00,1131.174316,1279,1288,1250,1261,488321
2010-05-10 00:00:00+00:00,1145.723267,1295.449951,1299.900024,1276.699951,1291.199951,563998
2010-05-11 00:00:00+00:00,1121.53418,1268.099976,1300,1265,1300,395084
2010-05-12 00:00:00+00:00,1119.01355,1265.25,1286.800049,1262,1270,589711
2010-05-13 00:00:00+00:00,1128.344238,1275.800049,1285.599976,1270.349976,1275,662614
2010-05-14 00:00:00+00:00,1113.928223,1259.5,1281,1246.900024,1269,443386
2010-05-17 00:00:00+00:00,1098.008667,1241.5,1254.800049,1237.050049,1250,322917
2010-05-18 00:00:00+00:00,1098.848877,1242.449951,1252.449951,1236,1241.300049,462417
2010-05-19 00:00:00+00:00,1085.007324,1226.800049,1254,1221,1234.699951,496232
2010-05-20 00:00:00+00:00,1068.690063,1208.349976,1239.300049,1198.599976,1238.800049,485640
2010-05-21 00:00:00+00:00,1095.39978,1238.550049,1245,1170,1176,744951
2010-05-24 00:00:00+00:00,1075.146362,1215.650024,1259,1205,1254.900024,263273
2010-05-25 00:00:00+00:00,1060.199707,1198.75,1211,1177.599976,1201.199951,457431
2010-05-26 00:00:00+00:00,1061.924316,1200.699951,1224,1184.150024,1195,584220
2010-05-27 00:00:00+00:00,1095.045898,1238.150024,1248.75,1191,1205,982229
2010-05-28 00:00:00+00:00,1083.592529,1225.199951,1244.800049,1216.199951,1243,330714
2010-05-31 00:00:00+00:00,1093.896118,1236.849976,1240,1224.650024,1236,233634
2010-06-01 00:00:00+00:00,1111.717407,1257,1297,1231.050049,1235,1452405
2010-06-02 00:00:00+00:00,1130.510986,1278.25,1286,1261,1261,785644
2010-06-03 00:00:00+00:00,1146.917114,1296.800049,1310,1287,1288,686347
2010-06-04 00:00:00+00:00,1176.324219,1330.050049,1335,1290,1304,883335
2010-06-07 00:00:00+00:00,1163.411499,1315.449951,1319.800049,1280.800049,1282.099976,464373
2010-06-08 00:00:00+00:00,1144.750122,1294.349976,1337.5,1286.5,1319.900024,608641
2010-06-09 00:00:00+00:00,1152.400391,1303,1317.5,1290.050049,1295.650024,403149
2010-06-10 00:00:00+00:00,1190.563232,1346.150024,1349.800049,1296,1316,910604
2010-06-11 00:00:00+00:00,1199.849854,1356.650024,1364,1340,1347,733725
2010-06-14 00:00:00+00:00,1198.78833,1355.449951,1367,1344,1364,245161
2010-06-15 00:00:00+00:00,1187.688965,1342.900024,1359.849976,1332.099976,1355,316340
2010-06-16 00:00:00+00:00,1206.748047,1364.449951,1369.900024,1332.599976,1349,616333
2010-06-17 00:00:00+00:00,1220.279907,1379.75,1387,1356.5,1369,428095
2010-06-18 00:00:00+00:00,1194.985229,1351.150024,1383,1347,1374.699951,557649
2010-06-21 00:00:00+00:00,1217.184448,1376.25,1383,1358.650024,1362,312694
2010-06-22 00:00:00+00:00,1210.816406,1369.050049,1380,1360,1367.5,235521
2010-06-23 00:00:00+00:00,1244.689697,1407.349976,1414,1360,1365,860773
2010-06-24 00:00:00+00:00,1226.647705,1386.949951,1416.900024,1371,1410,1361910
2010-06-25 00:00:00+00:00,1235.359253,1396.800049,1421.900024,1376,1382,1336002
2010-06-28 00:00:00+00:00,1233.546021,1394.75,1403.800049,1380.349976,1398,292395
2010-06-29 00:00:00+00:00,1228.416626,1388.949951,1409.900024,1380.25,1390,362725
2010-06-30 00:00:00+00:00,1259.194702,1423.75,1433.949951,1370,1370,735102
2010-07-01 00:00:00+00:00,1238.985352,1400.900024,1424.300049,1380,1424.300049,637323
2010-07-02 00:00:00+00:00,1252.251465,1415.900024,1425.800049,1381,1400,580326
2010-07-05 00:00:00+00:00,1234.740234,1396.099976,1415.900024,1392.199951,1415.900024,196977
2010-07-06 00:00:00+00:00,1231.423462,1392.349976,1396,1385,1396,261295
2010-07-07 00:00:00+00:00,1220.500977,1380,1409.800049,1372.25,1392,350245
2010-07-08 00:00:00+00:00,1241.196411,1403.400024,1408.900024,1387.900024,1392.199951,419025
2010-07-09 00:00:00+00:00,1259.636597,1424.25,1429.75,1395,1400,615302
2010-07-12 00:00:00+00:00,1246.458862,1409.349976,1435,1405.800049,1435,271217
2010-07-13 00:00:00+00:00,1246.237793,1409.099976,1415.900024,1391.050049,1415.050049,284452
2010-07-14 00:00:00+00:00,1232.528809,1393.599976,1423.449951,1386.599976,1417,182512
2010-07-15 00:00:00+00:00,1216.300049,1375.25,1415,1371,1415,308916
2010-07-16 00:00:00+00:00,1215.282959,1374.099976,1382.699951,1364,1372.900024,184121
2010-07-19 00:00:00+00:00,1205.731079,1363.300049,1387.900024,1335,1335,220018
2010-07-20 00:00:00+00:00,1201.48584,1358.5,1395,1351.099976,1395,141510
2010-07-21 00:00:00+00:00,1204.935425,1362.400024,1379.900024,1359.099976,1369,293180
2010-07-22 00:00:00+00:00,1197.638916,1354.150024,1380,1345.25,1379.900024,514174
2010-07-23 00:00:00+00:00,1201.220703,1358.199951,1372.699951,1346.300049,1365,736077
2010-07-26 00:00:00+00:00,1053.743408,1191.449951,1317.5,1126.849976,1302.300049,6485230
2010-07-27 00:00:00+00:00,1067.938232,1207.5,1239.900024,1182,1190,4499525
2010-07-28 00:00:00+00:00,1063.604614,1202.599976,1223.699951,1200,1210,848412
2010-07-29 00:00:00+00:00,1059.315186,1197.75,1214.449951,1190.099976,1205,1600687
2010-07-30 00:00:00+00:00,1060.066895,1198.599976,1212.900024,1192.550049,1199,553516
2010-08-02 00:00:00+00:00,1070.061035,1209.900024,1218.5,1202.199951,1211,660849
2010-08-03 00:00:00+00:00,1072.97937,1213.199951,1224,1210.050049,1223.449951,461037
2010-08-04 00:00:00+00:00,1073.33313,1213.599976,1221,1206.400024,1214,581630
2010-08-05 00:00:00+00:00,1084.078979,1225.75,1240.949951,1217.5,1218,875377
2010-08-06 00:00:00+00:00,1080.231812,1221.400024,1235.550049,1218.5,1230,358993
2010-08-09 00:00:00+00:00,1089.694946,1232.099976,1234,1215.75,1216.699951,365489
2010-08-10 00:00:00+00:00,1085.405518,1227.25,1237.949951,1222,1230,291160
2010-08-11 00:00:00+00:00,1074.748169,1215.199951,1234.900024,1211.050049,1227,668240
2010-08-12 00:00:00+00:00,1084.300049,1226,1232.699951,1203.5,1209,334170
2010-08-13 00:00:00+00:00,1104.774658,1249.150024,1254.400024,1222.5,1230,683945
2010-08-16 00:00:00+00:00,1111.319336,1256.550049,1271.800049,1245,1249,537805
2010-08-17 00:00:00+00:00,1108.666016,1253.550049,1267,1245.449951,1260,311850
2010-08-18 00:00:00+00:00,1109.373413,1254.349976,1264.150024,1251,1258.849976,182885
2010-08-19 00:00:00+00:00,1106.985474,1251.650024,1267.849976,1250.050049,1261.800049,202683
2010-08-20 00:00:00+00:00,1096.416748,1239.699951,1257,1238,1248,152662
2010-08-23 00:00:00+00:00,1101.192383,1245.099976,1252.75,1236,1240.400024,148100
2010-08-24 00:00:00+00:00,1095.81604,1233.050049,1255,1225,1255,215635
2010-08-25 00:00:00+00:00,1084.262817,1220.050049,1242,1216.099976,1236.400024,198994
2010-08-26 00:00:00+00:00,1090.617065,1227.199951,1234.75,1212.599976,1223.650024,962065
2010-08-27 00:00:00+00:00,1083.06311,1218.699951,1245,1210.050049,1218,209560
2010-08-30 00:00:00+00:00,1097.859985,1235.349976,1247.800049,1222,1222,322578
2010-08-31 00:00:00+00:00,1117.544922,1257.5,1264.449951,1228,1234.349976,478908
2010-09-01 00:00:00+00:00,1131.09729,1272.75,1281.150024,1262,1262,688890
2010-09-02 00:00:00+00:00,1134.607666,1276.699951,1291.949951,1273.5,1276,480517
2010-09-03 00:00:00+00:00,1130.519775,1272.099976,1284,1213.650024,1277,209238
2010-09-06 00:00:00+00:00,1157.581055,1302.550049,1313,1277.349976,1280,446653
2010-09-07 00:00:00+00:00,1169.000732,1315.400024,1328.75,1304.449951,1305,441540
2010-09-08 00:00:00+00:00,1161.97998,1307.5,1336.900024,1303,1319.699951,372456
2010-09-09 00:00:00+00:00,1168.467407,1314.800049,1321,1307.5,1312,244342
2010-09-13 00:00:00+00:00,1180.331543,1328.150024,1333,1314.150024,1325,235561
2010-09-14 00:00:00+00:00,1196.639404,1346.5,1367.900024,1330.150024,1330.150024,1528650
2010-09-15 00:00:00+00:00,1216.324219,1368.650024,1380,1348.699951,1349,1032922
2010-09-16 00:00:00+00:00,1241.785522,1397.300049,1405.400024,1358.900024,1360,1238076
2010-09-17 00:00:00+00:00,1233.831543,1388.349976,1414.199951,1382,1400,322006
2010-09-20 00:00:00+00:00,1243.20752,1398.900024,1405,1380,1390,542217
2010-09-21 00:00:00+00:00,1255.827026,1413.099976,1417.900024,1387.099976,1400.050049,582679
2010-09-22 00:00:00+00:00,1300.928467,1463.849976,1470,1420.25,1420.25,1288474
2010-09-23 00:00:00+00:00,1296.263062,1458.599976,1470,1444.449951,1465,494100
2010-09-24 00:00:00+00:00,1316.836426,1481.75,1485,1460.099976,1465,609319
2010-09-27 00:00:00+00:00,1314.481567,1479.099976,1495,1472,1494,371002
2010-09-28 00:00:00+00:00,1304.705688,1468.099976,1484.599976,1452,1452,405994
2010-09-29 00:00:00+00:00,1270.890625,1430.050049,1481.949951,1425.199951,1452,413917
2010-09-30 00:00:00+00:00,1280.532959,1440.900024,1497.25,1390.349976,1440,457480
2010-10-01 00:00:00+00:00,1315.237061,1479.949951,1491.800049,1451,1456,736838
2010-10-04 00:00:00+00:00,1315.414673,1480.150024,1498,1475.300049,1490,246301
2010-10-05 00:00:00+00:00,1336.032715,1503.349976,1524,1478.199951,1486,620564
2010-10-06 00:00:00+00:00,1347.896606,1516.699951,1529,1507,1510,361329
2010-10-07 00:00:00+00:00,1324.257202,1490.099976,1524.400024,1485,1519.050049,288753
2010-10-08 00:00:00+00:00,1330.566895,1497.199951,1507,1472.300049,1492,208208
2010-10-11 00:00:00+00:00,1348.38562,1517.25,1526.25,1495,1508.099976,307964
2010-10-12 00:00:00+00:00,1350.874023,1520.050049,1529,1503.25,1519.949951,355625
2010-10-13 00:00:00+00:00,1384.955688,1558.400024,1566.800049,1518,1525,1201084
2010-10-14 00:00:00+00:00,1384.066895,1557.400024,1574.400024,1541.349976,1560.050049,647855
2010-10-15 00:00:00+00:00,1349.851929,1518.900024,1560.550049,1481.849976,1555,597943
2010-10-18 00:00:00+00:00,1325.545898,1491.550049,1520,1482.599976,1515,388544
2010-10-19 00:00:00+00:00,1328.478638,1494.849976,1515,1481.050049,1495.050049,243570
2010-10-20 00:00:00+00:00,1324.790405,1490.699951,1508,1485,1490,151275
2010-10-21 00:00:00+00:00,1345.186401,1513.650024,1519,1481.300049,1500,208642
2010-10-22 00:00:00+00:00,1335.987915,1503.300049,1525,1495,1515,133665
2010-10-25 00:00:00+00:00,1339.276367,1507,1525.900024,1500.199951,1504.900024,151666
2010-10-26 00:00:00+00:00,1392.420776,1566.800049,1585,1511,1517.949951,2316413
2010-10-27 00:00:00+00:00,1355.806152,1525.599976,1570,1507.199951,1567.150024,794179
2010-10-28 00:00:00+00:00,1363.982422,1534.800049,1549,1515,1529.699951,665095
2010-10-29 00:00:00+00:00,1378.912476,1551.599976,1559,1516.050049,1534.800049,236775
2010-11-01 00:00:00+00:00,1340.431396,1508.300049,1560,1482.5,1560,875788
2010-11-02 00:00:00+00:00,1327.189697,1493.400024,1524,1488,1509.849976,345655
2010-11-03 00:00:00+00:00,1329.589478,1496.099976,1508.599976,1487,1497.550049,235501
2010-11-04 00:00:00+00:00,1339.809692,1507.599976,1514,1496.050049,1501,352793
2010-11-08 00:00:00+00:00,1322.92395,1488.599976,1519,1486,1515,228488
2010-11-09 00:00:00+00:00,1308.127319,1471.949951,1506,1466,1490,382790
2010-11-10 00:00:00+00:00,1310.926514,1475.099976,1478,1460.050049,1475,209770
2010-11-11 00:00:00+00:00,1306.749634,1470.400024,1487.5,1465.199951,1485,217656
2010-11-12 00:00:00+00:00,1292.619385,1454.5,1469,1444.050049,1463,213197
2010-11-15 00:00:00+00:00,1276.978027,1436.900024,1459.150024,1424,1452,133347
2010-11-16 00:00:00+00:00,1244.762573,1400.650024,1449.349976,1385.550049,1444.949951,382476
2010-11-18 00:00:00+00:00,1271.157227,1430.349976,1437.699951,1376.699951,1409.849976,359749
2010-11-19 00:00:00+00:00,1248.983887,1405.400024,1433.900024,1397.099976,1433.900024,235528
2010-11-22 00:00:00+00:00,1262.803589,1420.949951,1428,1395,1410,145576
2010-11-23 00:00:00+00:00,1281.066284,1441.5,1453.849976,1396.900024,1415,331033
2010-11-24 00:00:00+00:00,1258.448608,1416.050049,1467,1403.150024,1440,202980
2010-11-25 00:00:00+00:00,1226.499756,1380.099976,1427.900024,1371.349976,1416.150024,407030
2010-11-26 00:00:00+00:00,1214.85791,1367,1389.900024,1336,1386,199109
2010-11-29 00:00:00+00:00,1249.561768,1406.050049,1417.400024,1365.300049,1370,143095
2010-11-30 00:00:00+00:00,1263.736328,1422,1428.75,1376.449951,1406.050049,215559
2010-12-01 00:00:00+00:00,1256.71582,1414.099976,1446.5,1402.150024,1420,414015
2010-12-02 00:00:00+00:00,1252.050049,1408.849976,1437.300049,1403.400024,1437.300049,234362
2010-12-03 00:00:00+00:00,1244.718018,1400.599976,1419.800049,1391.300049,1410,228411
2010-12-06 00:00:00+00:00,1251.383423,1408.099976,1417,1391,1417,129508
2010-12-07 00:00:00+00:00,1269.646118,1428.650024,1446.699951,1408.699951,1410,376506
2010-12-08 00:00:00+00:00,1259.42627,1417.150024,1444.699951,1392.150024,1430,309194
2010-12-09 00:00:00+00:00,1236.319824,1391.150024,1415,1383.25,1406,228112
2010-12-10 00:00:00+00:00,1255.960205,1413.25,1418.849976,1365.699951,1390,156706
2010-12-13 00:00:00+00:00,1263.603271,1421.849976,1434.050049,1402,1420,202845
2010-12-14 00:00:00+00:00,1256.493652,1413.849976,1435,1406,1420.050049,112041
2010-12-15 00:00:00+00:00,1239.741455,1395,1414.949951,1387.599976,1414,222327
